r_obs HOSTEFF
15.400    1.000
16.200    1.000
17.000    1.000
17.800    1.000
18.600    1.000
19.400    1.000
20.200    1.000
21.000    0.818
21.800    0.857
22.600    0.891
23.400    0.571
24.200    0.054
25.000    0.000
25.800    0.000
26.600    0.000
27.400    0.000
28.200    0.000
29.000    0.000
29.800    0.000
