x,y
0.14243323442136457, 0.11549574117901429
0.3204747774480712, 0.1195743581734523
0.48071216617210677, 0.12567426326601705
0.6765578635014835, 0.131780175158279
0.8545994065281897, 0.1358587921527168
1.0504451038575668, 0.14196470404497874
1.2284866468842726, 0.1480676125373921
1.4065281899109792, 0.15417052102980566
1.602373887240356, 0.1602764329220676
1.7804154302670616, 0.16435504991650518
1.9406528189910972, 0.1724792465070457
2.0830860534124627, 0.17655185670178608
2.2789317507418394, 0.18265776859404825
2.456973293768546, 0.18876067708646183
2.5994065281899106, 0.19485757877917798
2.741839762611276, 0.20095448047189413
2.8664688427299705, 0.20704837876476145
3.0623145400593472, 0.2151785821549992
3.240356083086053, 0.22330578214538854
3.4005934718100885, 0.23345427023390464
3.578635014836795, 0.23955717872631788
3.6854599406528186, 0.24767236511731272
3.827893175074183, 0.25579355830800454
3.9703264094955477, 0.26391475149869636
4.112759643916914, 0.2720359446893882
4.29080118694362, 0.2801631446797773
4.397626112759643, 0.2903026225687476
4.504451038575667, 0.29841780895974224
4.611275964391692, 0.3045087038527611
4.718100890207715, 0.31059959874578014
4.86053412462908, 0.32074508343444763
4.967359050445103, 0.3308845613234179
5.091988130563798, 0.3410270426122368
5.198813056379822, 0.3511665205012072
5.3234421364985165, 0.3613090017900261
5.448071216617209, 0.36942719158086934
5.5548961424332335, 0.37956666946983975
5.67952522255193, 0.3917334422566343
5.786350148367952, 0.4018729201456046
5.893175074183977, 0.4120123980345749
6.017804154302669, 0.42620346231934547
6.124629080118694, 0.43431864871034
6.231454005934718, 0.44850670959526173
6.32047477744807, 0.4586431840843833
6.427299703264095, 0.47283124496930506
6.516320474777447, 0.48499201095640243
6.623145400593471, 0.4971557803433485
6.694362017804154, 0.5093135429305972
6.801186943620178, 0.5214773123175432
6.925816023738872, 0.5356683766023136
7.050445103857567, 0.5539080238830354
7.157270029673589, 0.5701203762659328
7.246290801186944, 0.5843054337510059
7.335311572700296, 0.5984904912360791
7.44213649851632, 0.6126785521210008
7.548961424332343, 0.630915196001874
7.655786350148367, 0.6511761313807227
7.744807121661721, 0.6673854803637717
7.833827893175074, 0.6835948293468204
7.922848664688426, 0.6977798868318934
8.029673590504451, 0.7160165307127667
8.118694362017802, 0.7322258796958154
8.207715133531156, 0.7484352286788643
8.27893175074184, 0.7666658657600401
8.403560830860535, 0.7849055130407618
8.492581602373885, 0.8031391535217864
8.56379821958457, 0.8173212076070109
8.652818991097924, 0.8355548480880355
8.724035608308604, 0.8497369021732599
8.830860534124628, 0.8679735460541331
8.937685459940653, 0.8862101899350061
9.008902077151333, 0.898367952522255
9.062314540059347, 0.9084984202116794
9.169139465875372, 0.9267350640925525
9.275964391691392, 0.9409231249774742
9.382789317507417, 0.955111185862396
9.47181008902077, 0.9672719518494933
9.578635014836795, 0.9834843042323909
9.72106824925816, 0.9916054974230827
9.845697329376854, 0.9997236872139259
9.970326409495549, 1.0058175855067935
10.07715133531157, 1.0038113144079095
10.201780415430267, 0.995735172214947
10.308605341246288, 0.9876560266221359
10.415430267062312, 0.9755282980333735
10.504451038575667, 0.959348983048811
10.611275964391691, 0.93709979697017
10.646884272997031, 0.9269843462799887
10.682492581602371, 0.9188931870877831
10.735905044510385, 0.904732156801499
10.80712166172107, 0.8865255469191122
10.84272997032641, 0.8723615132329795
10.86053412462908, 0.8602187676449737
10.91394658753709, 0.8480820288566655
10.93175074183976, 0.8339149917706842
11.002967359050444, 0.8217812563822244
11.038575667655785, 0.805592931198116
11.056379821958455, 0.7914258941121347
11.091988130563799, 0.7752375689280263
11.145400593471809, 0.7590522471437664
11.19881305637982, 0.7388183423635553
11.216617210682493, 0.724651305277574
11.270029673590503, 0.7104902749912898
11.270029673590503, 0.6942959430074842
11.323442136498517, 0.6781106212232244
11.359050445103858, 0.6659708790350675
11.394658753709198, 0.6477582623529833
11.430267062314542, 0.6275213541729235
11.483679525222552, 0.6133603238866395
11.483679525222552, 0.5971659919028338
11.537091988130562, 0.5830049616165497
11.590504451038573, 0.5688439313302657
11.608308605341247, 0.5526526027463087
11.608308605341247, 0.5364582707625029
11.643916913946587, 0.5263428200723217
11.6973293768546, 0.5101574982880619
11.71513353115727, 0.4939661697041049
11.750741839762611, 0.47980213601797206
11.768545994065281, 0.4676593904299665
11.804154302670625, 0.4534953567438338
11.821958456973292, 0.4373040281598768
11.857566765578635, 0.42313999447374406
11.893175074183976, 0.40897596078761134
11.910979228486646, 0.39885750669758147
11.928783382789316, 0.38469046961160014
11.94658753709199, 0.3725477240235946
12, 0.36041098523528614
12.05341246290801, 0.3462499549490021
12.07121661721068, 0.33410720936099647
12.089020771513354, 0.3219644637729908
12.10682492581602, 0.3098217181849854
12.142433234421365, 0.29565768449885244
12.195845697329375, 0.27947236271459275
12.231454005934719, 0.26530832902846
